集团编号,HP编号,热点名称,热点类型,地址,省份,地市,县市,所属分局（分公司）,经度,纬度,代维公司,IP地址段,接入方式,热点等级,集成商,业主联系人,联系方式,WLAN干放数量,是否有室分,接入电路编号,POP,业务VLAN,PVLAN,管理VLAN,接入域,端口类型,覆盖区域,AP数量,创建时间,备注,导入编号,所属AC名称,场点名称,热点状态,地标,集团经度,集团纬度,
CT_zj_580b9904424,800299875,普陀桃花公前街农贸市场室外, 其他,普陀桃花公前农贸市场外墙1,浙江,舟山市,普陀县,普陀分公司,122.27685,29.8356,工程局,183.152.192.2-183.152.207.254,光纤,D,工程局FZ,乐谋勋,15305808705,0,否,,,597,1002,3028,ZS-DH-NZ-1.domain,以太网,桃花公前农贸市场附近街道商铺,3,2011-11-29,,CT_zj_5809920460,贝尔ac47（虚）,,正常热点,普陀桃花公前街农贸市场室外,,,
CT_zj_580b9904425,800299876,普陀桃花桃源中路联通营业厅门前电信杆, 其他,普陀桃花桃源中路联通营业厅门前电杆,浙江,舟山市,普陀县,普陀分公司,122.27381,29.83442,工程局,183.152.192.2-183.152.207.254,光纤,D,工程局FZ,乐谋勋,15305808705,0,否,,,598,1002,3028,ZS-DH-NZ-1.domain,以太网,桃花桃源中路联通营业厅附近街道商铺,1,2011-11-29,,CT_zj_5809920461,贝尔ac47（虚）,,正常热点,普陀桃花桃源中路联通营业厅门前电信杆,,,
CT_zj_580b9904426,800299877,普陀桃花桃源中路177号电信杆, 其他,普陀桃花桃源中路177号面前电杆,浙江,舟山市,普陀县,普陀分公司,122.27326,29.834,工程局,183.152.192.2-183.152.207.254,光纤,D,工程局FZ,乐谋勋,15305808705,0,否,,,599,1002,3028,ZS-DH-NZ-1.domain,以太网,桃花桃源中路177号附近街道商铺,1,2011-11-29,,CT_zj_5809920462,贝尔ac47（虚）,,正常热点,普陀桃花桃源中路177号电信杆,,,
CT_zj_580b9904427,800299878,普陀桃花桃源中路P001电信杆, 其他,普陀桃花桃源中路P001电杆,浙江,舟山市,普陀县,普陀分公司,122.27279,29.83357,工程局,183.152.192.2-183.152.207.254,光纤,D,工程局FZ,乐谋勋,15305808705,0,否,,,600,1002,3028,ZS-DH-NZ-1.domain,以太网,桃花桃源中路P001电杆近街道商铺,1,2011-11-29,,CT_zj_5809920463,贝尔ac47（虚）,,正常热点,普陀桃花桃源中路P001电信杆,,,
CT_zj_580b9904428,800299879,普陀桃花公前街82号公前村P013电信杆, 其他,普陀桃花公前街82号门口公前村P013电杆,浙江,舟山市,普陀县,普陀分公司,122.27523,29.83279,工程局,183.152.192.2-183.152.207.254,光纤,D,工程局FZ,乐谋勋,15305808705,0,否,,,601,1002,3028,ZS-DH-NZ-1.domain,以太网,桃花公前街82号门口公前村P013近街道商铺,1,2011-11-29,,CT_zj_5809920464,贝尔ac47（虚）,,正常热点,普陀桃花公前街82号公前村P013电信杆,,,
CT_zj_580a1203992,800112488,定海中国海事办事大厅, 政府机关等事业单位,定海中国海事办事大厅,浙江,舟山市,定海县,定海分公司,122.10768,30.01177,金州,183.152.192.2-183.152.207.254,光纤,C,工程局SY,钱主任,13505805293,0,是,,,181,1001,3000,ZS-DH-NZ-1.domain,以太网,大厅,1,2011-11-15,,CT_zj_5801210034,贝尔AC38（虚）,,正常热点,定海中国海事办事大厅,,,
CT_zj_580d9904007,800399189,岱山高亭山外路莲花宾馆边电力杆, 其他,岱山高亭山外路莲花宾馆边杆上,浙江,舟山市,岱山县,岱山分公司,122.20031,30.24003,金州,183.152.192.2-183.152.207.254,光纤,C,工程局SY,魏幸淑,15305807947,0,否,,,2080,1003,3000,ZS-DH-NZ-1.domain,以太网,山外路莲花宾馆及周边宾馆,1,2011-11-17,,CT_zj_5809930056,贝尔AC38（虚）,,正常热点,岱山高亭山外路莲花宾馆边电力杆,,,
CT_zj_580d9904009,800399191,岱山高亭长河路57号前交接杆, 其他,岱山高亭长河路57号前交接箱上,浙江,舟山市,岱山县,岱山分公司,122.19623,30.24729,金州,183.152.192.2-183.152.207.254,光纤,C,工程局SY,魏幸淑,15305807947,0,否,,,2082,1003,3000,ZS-DH-NZ-1.domain,以太网,长河路57号及周边店铺,1,2011-11-17,,CT_zj_5809930058,贝尔AC38（虚）,,正常热点,岱山高亭长河路57号前交接杆,,,
CT_zj_580b0804182,800208856,普陀沈家门北安路东海明珠娱乐城, 休闲娱乐吧,普陀沈家门,浙江,舟山市,普陀县,普陀分公司,122.29745,29.94913,工程局,183.152.192.2-183.152.207.254,光纤,B,工程局SY,乐谋勋,15305808705,0,是,,,522,1002,3032,ZS-DH-NZ-1.domain,以太网,东海明珠娱乐城,6,2011-11-23,,CT_zj_5800820023,贝尔AC41（虚）,,正常热点,普陀沈家门北安路东海明珠娱乐城,,,
CT_zj_580d1104243,800311214,岱山高亭人民路绿城房产, 商务楼,岱山高亭人民路绿城房产1楼办公室,浙江,舟山市,岱山县,岱山分公司,122.20006,30.24459,金州,183.152.192.2-183.152.207.254,光纤,C,工程局SY,魏幸淑,15305807947,0,否,,,2102,1003,3000,ZS-DH-NZ-1.domain,以太网,岱山高亭人民路绿城房产1楼,4,2011-11-25,,CT_zj_5801130004,贝尔ac44（虚）,,正常热点,岱山高亭人民路绿城房产,,,
CT_zj_580b1504323,800215873,普陀东港凯虹广场, 大型购物广场,普陀东港,浙江,舟山市,普陀县,普陀分公司,122.31516,29.96822,工程局,183.152.192.2-183.152.207.254,光纤,A,工程局,乐谋勋,15305808705,0,是,,,524,1002,3025,ZS-DH-NZ-1.domain,以太网,凯鸿广场,57,2011-11-26,,CT_zj_5801520015,贝尔ac47（虚）,,正常热点,普陀东港凯虹广场,,,
CT_zj_580b1104324,800211874,普陀浦西永祥大厦, 商务楼,普陀浦西,浙江,舟山市,普陀县,普陀分公司,122.25372,29.97484,工程局,183.152.192.2-183.152.207.254,光纤,B,工程局,乐谋勋,15305808705,0,是,,,1091,1042,3025,ZS-DH-NZ-1.domain,以太网,永祥大厦,13,2011-11-26,,CT_zj_5809920060,华三AC普陀78(主),,正常热点,普陀浦西永祥大厦,,,
CT_zj_580d9904365,800399219,岱山长涂金海湾船厂100米7号宿舍楼, 其他,岱山长涂100米,浙江,舟山市,岱山县,岱山分公司,122.26349,30.24549,金州,183.152.192.2-183.152.207.254,光纤,C,国人,李经理,2147483647,0,是,,,2112,1003,3025,ZS-DH-NZ-1.domain,以太网,岱山长涂金海湾船厂一百米七号宿舍楼,8,2011-11-28,,CT_zj_5809930068,贝尔ac44（虚）,岱山长涂金海湾船厂,正常热点,岱山长涂金海湾船厂100米7号宿舍楼,,,
CT_zj_580b9904429,800299880,普陀桃花公前街J606003交接杆, 其他,普陀桃花公前街J606003交接箱电杆,浙江,舟山市,普陀县,普陀分公司,122.27567,29.83232,工程局,183.152.192.2-183.152.207.254,光纤,D,工程局FZ,乐谋勋,15305808705,0,否,,,602,1002,3028,ZS-DH-NZ-1.domain,以太网,桃花公前街J606003交接箱近街道商铺,1,2011-11-29,,CT_zj_5809920465,贝尔ac47（虚）,,正常热点,普陀桃花公前街J606003交接杆,,,
CT_zj_580b9904430,800299881,普陀桃花庆大路137号对面电信杆, 其他,普陀桃花庆大路137号对面电杆,浙江,舟山市,普陀县,普陀分公司,122.2752,29.83434,工程局,183.152.192.2-183.152.207.254,光纤,D,工程局FZ,乐谋勋,15305808705,0,否,,,603,1002,3028,ZS-DH-NZ-1.domain,以太网,桃花庆大路137号近街道商铺,1,2011-11-29,,CT_zj_5809920466,贝尔ac47（虚）,,正常热点,普陀桃花庆大路137号对面电信杆,,,
CT_zj_580b9904431,800299882,普陀桃花庆大路102号南山弄交叉口电信杆, 其他,普陀桃花庆大路102号面前、南山弄交叉口电杆,浙江,舟山市,普陀县,普陀分公司,122.27578,29.83481,工程局,183.152.192.2-183.152.207.254,光纤,D,工程局FZ,乐谋勋,15305808705,0,否,,,604,1002,3028,ZS-DH-NZ-1.domain,以太网,桃花庆大路102号面前、南山弄交叉口近街道商铺,1,2011-11-29,,CT_zj_5809920467,贝尔ac47（虚）,,正常热点,普陀桃花庆大路102号南山弄交叉口电信杆,,,
CT_zj_580b9904458,800299909,普陀沈家门伏虎山咀路口监控杆, 其他,普陀沈家门伏虎山咀路口监控杆,浙江,舟山市,普陀县,普陀分公司,122.29355,29.94802,工程局,183.152.192.2-183.152.207.254,光纤,C,工程局SY,乐谋勋,15305808705,0,否,,,593,1002,3000,ZS-DH-NZ-1.domain,以太网,附近区域,1,2011-11-29,,CT_zj_5809920552,贝尔ac47（虚）,,正常热点,普陀沈家门伏虎山咀路口监控杆,,,
CT_zj_580b9904459,800299910,普陀朱家尖文化广场监控杆, 其他,普陀朱家尖文化广场监控杆,浙江,舟山市,普陀县,普陀分公司,122.3851,29.91647,工程局,183.152.192.2-183.152.207.254,光纤,C,工程局SY,乐谋勋,15305808705,0,否,,,594,1002,3000,ZS-DH-NZ-1.domain,以太网,附近区域,1,2011-11-29,,CT_zj_5809920553,贝尔ac47（虚）,,正常热点,普陀朱家尖文化广场监控杆,,,
CT_zj_580b0704462,800207913,普陀展茅一禾休闲农庄, 休闲度假区,普陀展茅一禾休闲农庄,浙江,舟山市,普陀县,普陀分公司,122.28412,30.0181,工程局,183.152.192.2-183.152.207.254,光纤,A,工程局FZ,乐谋勋,15305808705,0,否,,,536,1002,3044,ZS-DH-NZ-1.domain,以太网,一禾休闲农庄办公区和休闲区,3,2011-11-29,,CT_zj_5800720300,贝尔ac47（虚）,,正常热点,普陀展茅一禾休闲农庄,,,
CT_zj_580b9904465,800299916,普陀展茅鱿鱼市场2路p002电信杆, 其他,普陀展茅鱿鱼市场2路p002线杆,浙江,舟山市,普陀县,普陀分公司,122.27002,30.06329,工程局,183.152.192.2-183.152.207.254,光纤,C,工程局FZ,乐谋勋,15305808705,0,否,,,560,1002,3044,ZS-DH-NZ-1.domain,以太网,展茅鱿鱼市场,1,2011-11-29,,CT_zj_5809920554,贝尔ac47（虚）,,正常热点,普陀展茅鱿鱼市场2路p002电信杆,,,
CT_zj_580b9904466,800299917,普陀展茅鱿鱼市场2路p005电信杆, 其他,普陀展茅鱿鱼市场2路p005线杆,浙江,舟山市,普陀县,普陀分公司,122.26871,30.06304,工程局,183.152.192.2-183.152.207.254,光纤,C,工程局FZ,乐谋勋,15305808705,0,否,,,561,1002,3044,ZS-DH-NZ-1.domain,以太网,展茅鱿鱼市场,1,2011-11-29,,CT_zj_5809920555,贝尔ac47（虚）,,正常热点,普陀展茅鱿鱼市场2路p005电信杆,,,
CT_zj_580b9904467,800299918,普陀展茅鱿鱼市场2路p009电信杆, 其他,普陀展茅鱿鱼市场2路p009线杆,浙江,舟山市,普陀县,普陀分公司,122.2673,30.06284,工程局,183.152.192.2-183.152.207.254,光纤,C,工程局FZ,乐谋勋,15305808705,0,否,,,562,1002,3044,ZS-DH-NZ-1.domain,以太网,展茅鱿鱼市场,1,2011-11-29,,CT_zj_5809920556,贝尔ac47（虚）,,正常热点,普陀展茅鱿鱼市场2路p009电信杆,,,
CT_zj_580d9904101,800304200,岱山长涂金海湾船厂北区住宿楼1号楼, 其他,岱山长涂金海湾船厂北区住宿楼,浙江,舟山市,岱山县,岱山分公司,122.27397,30.267981,金州,183.152.192.2-183.152.207.254,光纤,C,工程局SY,魏幸淑,15305807947,0,是,,,2090,1003,3025,ZS-DH-NZ-1.domain,以太网,住宿楼1号楼,8,2011-11-21,,CT_zj_5800430005,贝尔AC38（虚）,岱山长涂金海湾船厂,正常热点,岱山长涂金海湾船厂北区住宿楼1号楼,,,
CT_zj_580d9904102,800304201,岱山长涂金海湾船厂北区住宿楼2号楼, 其他,岱山长涂金海湾船厂北区住宿楼,浙江,舟山市,岱山县,岱山分公司,122.27395,30.268274,金州,183.152.192.2-183.152.207.254,光纤,C,工程局SY,魏幸淑,15305807947,0,是,,,2091,1003,3025,ZS-DH-NZ-1.domain,以太网,住宿楼2号楼,8,2011-11-21,,CT_zj_5800430006,贝尔AC38（虚）,岱山长涂金海湾船厂,正常热点,岱山长涂金海湾船厂北区住宿楼2号楼,,,
CT_zj_580d9904103,800304202,岱山长涂金海湾船厂北区住宿楼4号楼, 其他,岱山长涂金海湾船厂北区住宿楼,浙江,舟山市,岱山县,岱山分公司,122.274287,30.267986,金州,183.152.192.2-183.152.207.254,光纤,C,工程局SY,魏幸淑,15305807947,0,是,,,2092,1003,3026,ZS-DH-NZ-1.domain,以太网,住宿楼4号楼,8,2011-11-21,,CT_zj_5800430007,贝尔AC38（虚）,岱山长涂金海湾船厂,正常热点,岱山长涂金海湾船厂北区住宿楼4号楼,,,
CT_zj_580d9904104,800304203,岱山长涂金海湾船厂北区住宿楼5号楼, 其他,岱山长涂金海湾船厂北区住宿楼,浙江,舟山市,岱山县,岱山分公司,122.274281,30.268267,金州,183.152.192.2-183.152.207.254,光纤,C,工程局SY,魏幸淑,15305807947,0,是,,,2093,1003,3026,ZS-DH-NZ-1.domain,以太网,住宿楼5号楼,8,2011-11-21,,CT_zj_5800430008,贝尔AC38（虚）,岱山长涂金海湾船厂,正常热点,岱山长涂金海湾船厂北区住宿楼5号楼,,,
CT_zj_580b9904142,800299851,普陀朱家尖警察署旁监控杆, 其他,朱家尖警察署旁监控杆,浙江,舟山市,普陀县,普陀分公司,122.38202,29.9163,工程局,183.152.192.2-183.152.207.254,光纤,C,工程局SY,乐谋勋,15305808705,0,否,,,519,1002,3000,ZS-DH-NZ-1.domain,以太网,附近区域,1,2011-11-21,,CT_zj_5809920451,贝尔AC41（虚）,,正常热点,普陀朱家尖警察署旁监控杆,,,
CT_zj_580b1404434,800214885,普陀沈家门长兴弄16号棉布市场室外, 聚类市场,普陀沈家门长兴弄棉布市场,浙江,舟山市,普陀县,普陀分公司,122.29382,29.94717,工程局,183.152.192.2-183.152.207.254,光纤,C,工程局FZ,乐谋勋,15305808705,0,否,,,535,1002,3044,ZS-DH-NZ-1.domain,以太网,普陀沈家门长兴弄棉布市场,4,2011-11-29,,CT_zj_5801420006,贝尔ac47（虚）,,正常热点,普陀沈家门长兴弄16号棉布市场室外,,,
CT_zj_580b1304435,800213886,普陀六横中心卫生院, 医院,普陀六横中心卫生院（台门）,浙江,舟山市,普陀县,普陀分公司,122.18997,29.69948,工程局,183.152.192.2-183.152.207.254,光纤,D,工程局FZ,乐谋勋,15305808705,0,否,,,539,1002,3044,ZS-DH-NZ-1.domain,以太网,卫生服务站输液大厅,1,2011-11-29,,CT_zj_5801320027,贝尔ac47（虚）,,正常热点,普陀六横中心卫生院,,,
CT_zj_580b1304436,800213887,普陀六横五星卫生服务室, 医院,普陀六横五星卫生服务站,浙江,舟山市,普陀县,普陀分公司,122.09736,29.73923,工程局,183.152.192.2-183.152.207.254,光纤,D,工程局FZ,乐谋勋,15305808705,0,否,,,557,1002,3027,ZS-DH-NZ-1.domain,以太网,卫生服务站输液大厅,1,2011-11-29,,CT_zj_5801320028,贝尔ac47（虚）,,正常热点,普陀六横五星卫生服务室,,,
CT_zj_580b1304437,800213888,普陀六横龙山卫生服务站, 医院,普陀六横龙山卫生服务站,浙江,舟山市,普陀县,普陀分公司,122.09628,29.77621,工程局,183.152.192.2-183.152.207.254,光纤,D,工程局FZ,乐谋勋,15305808705,0,否,,,541,1002,3044,ZS-DH-NZ-1.domain,以太网,卫生服务站输液大厅,1,2011-11-29,,CT_zj_5801320029,贝尔ac47（虚）,,正常热点,普陀六横龙山卫生服务站,,,
CT_zj_580b1304438,800213889,普陀六横礁潭卫生服务室, 医院,普陀六横礁潭卫生服务室,浙江,舟山市,普陀县,普陀分公司,122.16303,29.69893,工程局,183.152.192.2-183.152.207.254,光纤,D,工程局FZ,乐谋勋,15305808705,0,否,,,542,1002,3044,ZS-DH-NZ-1.domain,以太网,卫生服务站输液大厅,1,2011-11-29,,CT_zj_5801320030,贝尔ac47（虚）,,正常热点,普陀六横礁潭卫生服务室,,,
CT_zj_580b1304439,800213890,普陀六横平蛟卫生服务室, 医院,普陀六横平蛟卫生服务室,浙江,舟山市,普陀县,普陀分公司,122.16782,29.71755,工程局,183.152.192.2-183.152.207.254,光纤,D,工程局FZ,乐谋勋,15305808705,0,否,,,543,1002,3044,ZS-DH-NZ-1.domain,以太网,卫生服务站输液大厅,1,2011-11-29,,CT_zj_5801320031,贝尔ac47（虚）,,正常热点,普陀六横平蛟卫生服务室,,,
CT_zj_580b1304441,800213892,普陀六横梅峙岙卫生服务室, 医院,普陀六横梅峙岙卫生服务室,浙江,舟山市,普陀县,普陀分公司,122.16024,29.72122,工程局,183.152.192.2-183.152.207.254,光纤,D,工程局FZ,乐谋勋,15305808705,0,否,,,545,1002,3044,ZS-DH-NZ-1.domain,以太网,卫生服务站输液大厅,1,2011-11-29,,CT_zj_5801320033,贝尔ac47（虚）,,正常热点,普陀六横梅峙岙卫生服务室,,,
CT_zj_580b1304442,800213893,普陀六横浦西卫生服务室, 医院,普陀六横浦西卫生服务室,浙江,舟山市,普陀县,普陀分公司,122.10468,29.76602,工程局,183.152.192.2-183.152.207.254,光纤,D,工程局FZ,乐谋勋,15305808705,0,否,,,546,1002,3044,ZS-DH-NZ-1.domain,以太网,卫生服务站输液大厅,1,2011-11-29,,CT_zj_5801320034,贝尔ac47（虚）,,正常热点,普陀六横浦西卫生服务室,,,
CT_zj_580b1304443,800213894,普陀六横积峙卫生室, 医院,普陀六横积峙卫生室,浙江,舟山市,普陀县,普陀分公司,122.09401,29.72795,工程局,183.152.192.2-183.152.207.254,光纤,D,工程局FZ,乐谋勋,15305808705,0,否,,,547,1002,3044,ZS-DH-NZ-1.domain,以太网,卫生服务站输液大厅,1,2011-11-29,,CT_zj_5801320035,贝尔ac47（虚）,,正常热点,普陀六横积峙卫生室,,,
CT_zj_580b1304444,800213895,普陀六横龙山卫生服务室, 医院,普陀六横龙山村卫生服务室,浙江,舟山市,普陀县,普陀分公司,122.10463,29.77413,工程局,183.152.192.2-183.152.207.254,光纤,D,工程局FZ,乐谋勋,15305808705,0,否,,,548,1002,3044,ZS-DH-NZ-1.domain,以太网,卫生服务站输液大厅,1,2011-11-29,,CT_zj_5801320036,贝尔ac47（虚）,,正常热点,普陀六横龙山卫生服务室,,,
CT_zj_580b1304445,800213896,普陀六横大脉坑医疗站, 医院,普陀六横大脉坑医疗站,浙江,舟山市,普陀县,普陀分公司,122.074,29.76978,工程局,183.152.192.2-183.152.207.254,光纤,D,工程局FZ,乐谋勋,15305808705,0,否,,,549,1002,3044,ZS-DH-NZ-1.domain,以太网,卫生服务站输液大厅,1,2011-11-29,,CT_zj_5801320037,贝尔ac47（虚）,,正常热点,普陀六横大脉坑医疗站,,,
CT_zj_580b1304446,800213897,普陀六横小郭巨卫生服务室, 医院,普陀六横小郭巨卫生服务室,浙江,舟山市,普陀县,普陀分公司,122.06637,29.73174,工程局,183.152.192.2-183.152.207.254,光纤,D,工程局FZ,乐谋勋,15305808705,0,否,,,550,1002,3044,ZS-DH-NZ-1.domain,以太网,卫生服务站输液大厅,1,2011-11-29,,CT_zj_5801320038,贝尔ac47（虚）,,正常热点,普陀六横小郭巨卫生服务室,,,
CT_zj_580b1304447,800213898,普陀六横石柱头卫生服务室, 医院,普陀六横石柱头卫生服务室,浙江,舟山市,普陀县,普陀分公司,122.12006,29.75771,工程局,183.152.192.2-183.152.207.254,光纤,D,工程局FZ,乐谋勋,15305808705,0,否,,,551,1002,3044,ZS-DH-NZ-1.domain,以太网,卫生服务站输液大厅,1,2011-11-29,,CT_zj_5801320039,贝尔ac47（虚）,,正常热点,普陀六横石柱头卫生服务室,,,
CT_zj_580b1304448,800213899,普陀六横田岙卫生服务室, 医院,普陀六横田岙卫生服务室,浙江,舟山市,普陀县,普陀分公司,122.17458,29.68459,工程局,183.152.192.2-183.152.207.254,光纤,D,工程局FZ,乐谋勋,15305808705,0,否,,,552,1002,3044,ZS-DH-NZ-1.domain,以太网,卫生服务站输液大厅,1,2011-11-29,,CT_zj_5801320040,贝尔ac47（虚）,,正常热点,普陀六横田岙卫生服务室,,,
CT_zj_580a9904122,800104496,定海盘峙半岛船厂小食堂, 其他,定海盘峙半岛小龙港,浙江,舟山市,定海县,定海分公司,122.0739,29.98004,金州,183.152.192.2-183.152.207.254,光纤,C,依网,顾磊,15305809609,0,否,,,145,1001,3024,ZS-DH-NZ-1.domain,以太网,小龙港篮球场,2,2011-11-21,,CT_zj_5800430010,贝尔AC38（虚）,定海盘峙半岛船厂,正常热点,定海盘峙半岛船厂小食堂,,,
CT_zj_580a9904123,800104497,定海盘峙半岛船厂招待所, 其他,定海盘峙半岛小龙港,浙江,舟山市,定海县,定海分公司,122.07378,29.98022,金州,183.152.192.2-183.152.207.254,光纤,C,依网,顾磊,15305809609,0,否,,,146,1001,3024,ZS-DH-NZ-1.domain,以太网,1号宿舍楼,1,2011-11-21,,CT_zj_5800430011,贝尔AC38（虚）,定海盘峙半岛船厂,正常热点,定海盘峙半岛船厂招待所,,,
CT_zj_580a9904124,800104498,定海盘峙半岛船厂1号宿舍东室外, 其他,定海盘峙半岛小龙港,浙江,舟山市,定海县,定海分公司,122.07358,29.98026,金州,183.152.192.2-183.152.207.254,光纤,C,依网,顾永定,13646806108,0,否,,,148,1001,3024,ZS-DH-NZ-1.domain,以太网,半岛船厂招待所,1,2011-11-21,,CT_zj_5800430012,贝尔AC38（虚）,定海盘峙半岛船厂,正常热点,定海盘峙半岛船厂1号宿舍东室外,,,
